,0,1
0,1,13
1,2,13
2,0,13
3,2,13
4,5,13
5,4,13
6,0,13
7,2,10
8,0,10
9,3,10
10,2,10
11,1,10
12,1,10
13,1,10
14,2,12
15,0,12
16,1,12
17,1,12
18,2,10
19,5,11
20,6,11
21,2,11
22,1,11
23,1,11
24,0,11
25,1,7
26,5,7
27,2,7
28,1,7
29,2,7
30,3,12
31,6,12
32,1,9
33,0,9
34,2,1
35,5,10
36,4,9
37,0,12
38,3,13
39,1,8
40,0,6
41,1,6
42,3,9
43,2,7
44,0,9
45,1,9
46,5,13
47,1,13
48,2,13
49,5,13
50,0,13
51,2,13
52,3,4
53,6,9
54,5,9
55,2,9
56,1,9
57,2,9
58,7,9
59,3,13
60,0,13
61,2,13
62,0,13
63,2,13
64,6,13
65,0,13
66,2,13
67,0,13
68,6,13
69,1,13
70,3,13
71,0,13
72,0,13
73,3,13
74,2,12
75,2,10
76,0,10
77,3,10
78,0,10
79,4,13
80,4,13
81,4,13
82,4,13
83,3,13
84,7,13
85,2,13
86,3,13
87,2,10
88,2,11
89,2,11
90,4,11
91,0,10
92,9,9
93,2,9
94,6,10
95,1,11
96,4,7
97,1,7
98,2,7
99,2,7
100,3,7
101,2,8
102,0,8
103,2,8
104,2,8
105,7,8
106,1,9
107,5,13
108,0,13
109,1,13
110,2,13
111,1,13
112,9,13
113,7,13
114,1,13
115,2,13
116,1,13
117,1,13
118,5,12
119,2,3
120,0,2
121,4,6
122,2,6
123,6,9
124,5,6
125,0,9
126,5,9
127,0,5
128,5,10
129,0,10
130,9,10
131,2,10
132,1,11
133,6,11
134,7,9
135,2,9
136,7,11
137,9,0
138,1,0
139,2,9
140,2,9
141,6,10
142,1,10
143,0,10
144,0,9
145,2,6
146,0,7
147,0,4
148,1,7
149,1,7
150,0,5
151,7,13
152,4,13
153,4,13
154,1,13
155,2,13
156,2,13
157,1,13
158,6,8
159,1,6
160,0,6
161,6,6
162,5,6
163,2,7
164,1,7
165,8,7
166,4,7
167,5,12
168,3,12
169,3,3
170,3,10
171,9,10
172,2,10
173,3,9
174,0,5
175,1,8
176,1,10
177,2,10
178,1,9
179,2,9
180,2,7
181,7,9
182,1,13
183,2,13
184,5,13
185,5,13
186,4,13
187,0,13
188,0,13
189,2,13
190,2,13
191,2,8
192,0,9
193,0,9
194,0,9
195,5,8
196,2,10
197,2,7
198,9,7
199,3,7
200,1,5
201,3,6
202,2,8
203,2,13
204,0,13
205,2,13
206,1,13
207,3,13
208,3,13
209,3,13
210,3,13
211,3,13
212,3,13
213,5,13
214,5,13
215,2,13
216,2,13
217,3,13
218,2,13
219,2,13
220,0,13
221,6,13
222,3,13
223,3,8
224,5,9
225,2,9
226,2,9
227,2,9
228,6,9
229,0,7
230,3,7
231,2,7
232,1,10
233,2,9
234,2,9
235,0,9
236,3,9
237,6,6
238,6,10
239,5,9
240,1,11
241,2,3
242,4,13
243,2,13
244,2,13
245,2,13
246,6,13
247,2,13
248,5,13
249,2,13
250,0,13
251,0,13
252,4,13
253,4,13
254,2,13
255,3,13
256,2,13
257,2,13
258,0,13
259,0,2
260,3,9
261,7,13
262,3,13
263,0,7
264,4,7
265,2,13
266,2,6
267,0,9
268,2,9
269,3,9
270,1,13
271,1,13
272,1,8
273,1,9
274,1,9
275,4,9
276,1,9
277,3,1
278,1,11
279,1,13
280,2,13
281,2,13
282,2,13
283,1,13
284,2,13
285,2,13
286,2,8
287,2,10
288,3,9
289,0,7
290,2,7
291,0,7
292,3,11
293,9,13
294,4,13
295,0,13
296,1,13
297,2,13
298,1,13
299,0,13
300,3,13
301,0,13
302,4,13
303,2,13
304,7,1
305,1,13
306,6,13
307,6,13
308,3,13
309,8,13
310,5,13
311,5,13
312,4,13
313,5,11
314,1,11
315,1,11
316,9,6
317,5,6
318,1,9
319,1,9
320,1,9
321,1,7
322,6,5
323,1,10
324,1,8
325,5,9
326,0,9
327,2,1
328,2,0
329,5,10
330,0,9
331,1,9
332,1,6
333,2,11
334,9,7
335,3,8
336,5,8
337,0,8
338,3,9
339,0,6
340,1,10
341,1,12
342,1,13
343,0,13
344,3,13
345,2,13
346,1,13
347,0,13
348,3,6
349,2,7
350,3,13
351,1,13
352,2,13
353,6,6
354,2,10
355,5,10
356,1,11
357,1,9
358,0,4
359,0,13
360,0,13
361,0,13
362,0,13
363,9,13
364,0,11
365,1,0
366,1,12
367,0,12
368,3,9
369,3,10
370,6,10
371,4,11
372,3,11
373,5,10
374,3,10
375,4,7
376,0,13
377,3,9
378,1,13
379,0,13
380,2,13
381,9,13
382,1,13
383,3,13
384,0,13
385,2,13
386,1,13
387,1,13
388,3,13
389,2,13
390,2,13
391,2,13
392,2,13
393,0,13
394,0,13
395,0,13
396,0,13
397,3,13
398,0,13
399,0,13
400,0,13
401,5,13
402,0,8
403,0,10
404,2,6
405,2,6
406,7,9
407,5,13
408,0,13
409,2,13
410,0,13
411,5,13
412,0,13
413,0,13
414,1,13
415,1,13
416,4,13
417,6,13
418,1,13
419,1,13
420,0,13
421,0,13
422,2,13
423,2,13
424,0,13
425,5,13
426,1,13
427,1,13
428,4,13
429,4,13
430,1,13
431,0,13
432,5,9
433,1,12
434,1,9
435,1,9
436,0,9
437,6,13
438,9,13
439,0,13
440,0,13
441,3,13
442,3,13
443,6,13
444,1,7
445,0,7
446,2,7
447,0,7
448,2,4
449,1,1
