,0,1
0,1,13
1,2,13
2,0,13
3,2,13
4,5,13
5,4,13
6,0,13
7,0,6
8,1,6
9,2,10
10,0,10
11,3,10
12,2,10
13,1,10
14,1,10
15,1,10
16,2,12
17,0,12
18,1,12
19,1,12
20,1,9
21,0,9
22,3,9
23,0,9
24,5,13
25,4,13
26,1,13
27,2,13
28,4,13
29,4,13
30,5,13
31,2,13
32,6,11
33,2,11
34,1,11
35,1,11
36,2,13
37,4,9
38,6,9
39,1,9
40,2,9
41,1,9
42,2,9
43,7,9
44,3,13
45,0,13
46,3,13
47,0,13
48,0,13
49,2,13
50,6,13
51,0,13
52,2,13
53,0,13
54,1,7
55,5,7
56,2,7
57,1,7
58,2,7
59,2,7
60,1,7
61,2,7
62,5,9
63,9,9
64,2,9
65,1,13
66,3,13
67,0,13
68,5,11
69,2,11
70,2,11
71,4,11
72,1,11
73,4,7
74,2,7
75,3,7
76,2,10
77,5,10
78,2,10
79,3,10
80,1,8
81,2,8
82,2,1
83,3,4
84,6,12
85,3,12
86,0,12
87,5,12
88,2,12
89,6,9
90,1,9
91,3,9
92,7,9
93,0,9
94,5,9
95,2,9
96,6,13
97,0,13
98,3,13
99,5,13
100,2,13
101,4,13
102,3,13
103,3,13
104,0,13
105,2,13
106,9,13
107,1,13
108,0,11
109,0,2
110,0,10
111,0,10
112,2,10
113,6,10
114,0,10
115,2,13
116,3,13
117,2,3
118,3,3
119,0,7
120,3,7
121,2,7
122,0,8
123,2,8
124,6,8
125,2,8
126,4,13
127,7,13
128,7,13
129,7,13
130,2,6
131,5,6
132,1,11
133,7,11
134,0,5
135,0,5
136,0,5
137,9,0
138,3,13
139,4,13
140,2,13
141,4,7
142,8,7
143,2,7
144,7,8
145,5,10
146,0,10
147,9,10
148,2,10
149,6,10
150,1,10
151,0,10
152,9,10
153,2,10
154,1,0
155,4,6
156,2,6
157,1,6
158,6,6
159,3,12
160,5,12
161,0,4
162,1,13
163,1,13
164,1,13
165,1,13
166,1,13
167,3,13
168,2,13
169,3,13
170,1,13
171,3,13
172,1,13
173,2,13
174,4,13
175,0,13
176,0,13
177,2,13
178,2,9
179,2,9
180,0,9
181,1,9
182,2,9
183,7,9
184,0,9
185,0,9
186,0,9
187,2,9
188,2,9
189,2,9
190,6,9
191,3,10
192,1,10
193,2,10
194,1,7
195,1,7
196,1,7
197,2,7
198,9,7
199,0,7
200,6,11
201,1,11
202,5,13
203,5,13
204,2,13
205,2,13
206,0,13
207,2,13
208,3,13
209,1,13
210,5,13
211,5,13
212,2,13
213,2,13
214,3,13
215,2,13
216,2,13
217,1,13
218,0,13
219,6,13
220,8,13
221,4,13
222,3,13
223,1,13
224,2,13
225,2,13
226,2,13
227,3,6
228,0,6
229,5,6
230,5,9
231,2,9
232,2,9
233,0,9
234,3,9
235,5,9
236,3,9
237,0,9
238,1,9
239,2,9
240,3,9
241,1,9
242,6,13
243,2,13
244,5,13
245,2,13
246,0,13
247,0,13
248,4,13
249,2,13
250,3,13
251,3,7
252,2,7
253,0,7
254,0,7
255,1,7
256,2,7
257,0,7
258,2,13
259,2,13
260,0,13
261,7,13
262,3,13
263,5,13
264,4,13
265,1,13
266,6,13
267,2,13
268,1,8
269,2,8
270,5,8
271,2,8
272,3,8
273,1,8
274,6,6
275,2,6
276,5,6
277,1,5
278,5,13
279,2,13
280,4,13
281,2,13
282,2,13
283,1,13
284,2,13
285,2,13
286,1,11
287,3,11
288,1,11
289,1,11
290,1,6
291,2,0
292,1,13
293,0,13
294,2,8
295,1,8
296,4,9
297,1,9
298,1,9
299,1,9
300,1,9
301,5,9
302,1,9
303,5,11
304,2,11
305,4,11
306,2,10
307,1,10
308,1,10
309,2,10
310,5,10
311,1,10
312,7,1
313,3,1
314,2,1
315,9,13
316,2,13
317,1,13
318,0,13
319,3,13
320,6,13
321,4,13
322,2,13
323,1,13
324,3,13
325,0,13
326,4,13
327,1,13
328,0,13
329,1,13
330,0,13
331,1,13
332,0,13
333,0,13
334,0,9
335,0,9
336,1,9
337,6,10
338,5,10
339,1,12
340,1,12
341,0,12
342,9,6
343,0,6
344,3,6
345,2,3
346,4,7
347,9,7
348,2,7
349,1,7
350,0,2
351,2,13
352,2,13
353,0,13
354,0,13
355,0,13
356,1,13
357,0,13
358,2,13
359,9,13
360,0,13
361,2,13
362,3,13
363,3,13
364,3,13
365,3,13
366,3,8
367,5,8
368,0,8
369,3,9
370,3,9
371,7,9
372,2,10
373,6,10
374,5,10
375,3,10
376,3,10
377,6,5
378,1,11
379,0,11
380,3,11
381,1,13
382,1,13
383,1,13
384,2,13
385,0,13
386,0,13
387,0,13
388,6,13
389,2,13
390,2,13
391,0,13
392,3,13
393,0,13
394,0,13
395,0,13
396,5,13
397,5,13
398,3,13
399,4,13
400,9,13
401,0,13
402,6,13
403,0,13
404,3,13
405,5,13
406,0,13
407,3,13
408,0,13
409,1,13
410,1,13
411,1,13
412,3,9
413,3,9
414,5,9
415,1,9
416,1,9
417,0,9
418,3,9
419,2,9
420,2,9
421,1,9
422,6,6
423,2,6
424,2,6
425,4,7
426,0,7
427,0,7
428,0,7
429,0,7
430,5,7
431,0,7
432,1,13
433,0,13
434,0,13
435,0,13
436,5,13
437,1,13
438,1,13
439,4,13
440,3,13
441,4,13
442,1,13
443,0,13
444,0,13
445,0,13
446,6,13
447,9,13
448,2,13
449,2,13
