,0,1
0,2,13
1,2,13
2,3,13
3,2,13
4,5,13
5,0,13
6,2,12
7,1,12
8,2,12
9,1,12
10,0,12
11,1,12
12,0,12
13,1,12
14,5,12
15,6,12
16,0,3
17,5,11
18,4,11
19,6,11
20,5,11
21,0,11
22,1,11
23,1,13
24,1,13
25,1,13
26,2,13
27,5,13
28,3,13
29,2,13
30,0,13
31,2,13
32,3,13
33,1,13
34,1,13
35,5,8
36,0,8
37,0,8
38,8,3
39,1,3
40,2,4
41,0,4
42,0,10
43,0,10
44,0,10
45,1,9
46,1,9
47,2,9
48,1,9
49,0,9
50,2,5
51,5,5
52,2,5
53,0,10
54,2,10
55,5,10
56,6,10
57,1,10
58,6,10
59,2,11
60,0,11
61,0,11
62,2,11
63,6,11
64,0,11
65,6,13
66,6,13
67,6,13
68,2,13
69,0,13
70,2,13
71,0,13
72,0,8
73,1,8
74,4,8
75,1,8
76,0,8
77,0,2
78,6,13
79,2,13
80,6,13
81,6,9
82,1,6
83,0,6
84,6,3
85,0,4
86,0,12
87,0,12
88,2,12
89,2,12
90,6,12
91,4,12
92,1,12
93,5,12
94,2,10
95,2,10
96,6,10
97,1,10
98,2,10
99,2,10
100,4,10
101,0,6
102,1,12
103,3,12
104,0,12
105,0,12
106,1,12
107,7,12
108,0,12
109,2,10
110,0,11
111,0,11
112,4,11
113,0,11
114,1,11
115,3,10
116,3,10
117,4,12
118,3,12
119,6,12
120,5,12
121,9,12
122,6,13
123,5,8
124,3,8
125,2,8
126,0,8
127,3,8
128,3,8
129,0,8
130,1,9
131,0,9
132,3,11
133,3,11
134,2,11
135,0,11
136,2,11
137,2,11
138,8,11
139,3,11
140,1,11
141,2,11
142,7,11
143,2,11
144,2,11
145,2,11
146,5,10
147,0,10
148,0,10
149,0,10
150,3,10
151,2,10
152,1,10
153,2,10
154,1,12
155,1,12
156,6,12
157,3,12
158,6,12
159,9,12
160,0,12
161,3,12
162,1,12
163,2,12
164,2,12
165,0,12
166,6,12
167,2,12
168,0,12
169,5,12
170,2,12
171,1,13
172,1,13
173,0,13
174,1,13
175,2,13
176,0,13
177,3,7
178,2,7
179,2,5
180,1,5
181,0,4
182,1,4
183,1,7
184,0,7
185,2,7
186,0,6
187,4,11
188,6,11
189,1,11
190,3,11
191,0,11
192,5,5
193,2,5
194,2,13
195,7,13
196,2,13
197,2,4
198,2,10
199,2,10
200,6,10
201,2,10
202,1,10
203,1,11
204,2,11
205,9,12
206,1,12
207,2,12
208,7,12
209,1,12
210,2,12
211,1,12
212,0,12
213,1,12
214,0,12
215,1,12
216,1,12
217,5,12
218,1,12
219,2,12
220,1,12
221,0,12
222,0,12
223,1,12
224,4,12
225,0,12
226,8,12
227,9,13
228,2,13
229,1,13
230,3,13
231,1,13
232,0,8
233,3,8
234,0,11
235,1,11
236,1,11
237,0,11
238,0,11
239,5,11
240,0,10
241,4,10
242,2,10
243,3,10
244,6,10
245,1,10
246,6,10
247,1,11
248,1,11
249,2,11
250,2,11
251,6,11
252,2,11
253,2,11
254,0,11
255,2,11
256,0,11
257,1,3
258,3,12
259,0,12
260,2,12
261,5,12
262,1,12
263,0,12
264,3,8
265,0,8
266,1,8
267,1,8
268,0,9
269,1,9
270,0,6
271,4,6
272,5,6
273,5,6
274,0,5
275,0,5
276,0,5
277,1,5
278,8,12
279,6,12
280,6,12
281,2,12
282,0,12
283,4,12
284,3,12
285,1,12
286,0,12
287,2,13
288,3,13
289,2,13
290,2,13
291,6,13
292,2,13
293,4,13
294,3,13
295,6,11
296,3,11
297,3,11
298,0,11
299,3,11
300,2,11
301,2,11
302,2,11
303,0,11
304,7,11
305,2,11
306,0,11
307,0,11
308,3,8
309,1,8
310,1,8
311,2,8
312,0,2
313,2,2
314,3,10
315,2,10
316,4,10
317,2,10
318,9,10
319,3,10
320,1,10
321,5,10
322,5,10
323,5,12
324,1,12
325,0,12
326,0,12
327,1,12
328,0,12
329,2,12
330,5,12
331,3,12
332,1,12
333,5,11
334,0,11
335,0,11
336,3,11
337,2,11
338,1,11
339,6,11
340,2,11
341,1,11
342,2,11
343,0,11
344,3,11
345,4,11
346,2,12
347,2,12
348,2,12
349,0,12
350,1,12
351,3,12
352,2,12
353,4,12
354,9,12
355,9,12
356,0,12
357,3,12
358,2,4
359,0,4
360,2,6
361,1,6
362,6,9
363,2,9
364,3,9
365,4,9
366,0,12
367,1,12
368,3,12
369,2,12
370,9,11
371,6,11
372,1,11
373,6,11
374,1,11
375,4,11
376,3,11
377,5,12
378,5,12
379,3,12
380,0,12
381,0,12
382,0,12
383,4,13
384,5,13
385,1,13
386,0,13
387,1,12
388,2,12
389,3,7
390,1,7
391,2,10
392,2,10
393,2,10
394,1,10
395,1,12
396,2,12
397,1,5
398,3,5
399,2,5
400,2,5
401,1,3
402,1,4
403,1,4
404,3,12
405,2,12
406,1,6
407,3,6
408,9,8
409,5,8
410,0,9
411,3,9
412,0,9
413,1,9
414,2,9
415,0,9
416,0,10
417,3,10
418,1,10
419,0,10
420,8,12
421,0,12
422,0,12
423,6,12
424,7,12
425,1,12
426,1,12
427,1,12
428,2,12
429,3,12
430,0,11
431,8,11
432,4,11
433,2,11
434,5,11
435,0,11
436,0,11
437,4,11
438,3,11
439,2,11
440,3,11
441,3,8
442,1,8
443,1,10
444,5,10
445,3,10
446,7,10
447,1,10
448,1,10
449,0,10
450,6,10
451,0,10
452,0,4
453,1,13
