,0,1
0,2,13
1,2,13
2,3,13
3,2,12
4,1,12
5,2,12
6,1,12
7,0,12
8,1,12
9,2,13
10,5,13
11,0,13
12,1,13
13,1,13
14,1,13
15,5,11
16,4,11
17,6,11
18,1,9
19,1,9
20,0,3
21,2,4
22,5,8
23,0,8
24,6,10
25,0,10
26,3,10
27,0,10
28,5,11
29,0,11
30,1,11
31,2,11
32,0,11
33,0,11
34,8,3
35,0,4
36,0,8
37,0,8
38,6,13
39,3,7
40,0,12
41,1,12
42,5,12
43,2,9
44,6,9
45,0,10
46,6,13
47,5,13
48,3,13
49,2,5
50,5,5
51,2,5
52,2,13
53,2,13
54,0,13
55,0,10
56,2,10
57,6,12
58,0,12
59,0,12
60,2,12
61,2,12
62,6,12
63,1,12
64,5,12
65,2,13
66,3,13
67,1,13
68,1,13
69,6,13
70,1,8
71,1,8
72,0,8
73,5,10
74,1,10
75,3,10
76,6,10
77,2,11
78,6,11
79,0,11
80,0,11
81,0,11
82,4,11
83,0,11
84,3,11
85,1,11
86,1,6
87,2,13
88,0,13
89,4,8
90,5,8
91,3,8
92,2,8
93,0,8
94,1,3
95,6,3
96,1,9
97,0,9
98,0,2
99,0,4
100,2,7
101,2,10
102,2,10
103,0,6
104,0,6
105,4,12
106,1,12
107,3,12
108,0,12
109,2,13
110,6,13
111,2,13
112,6,10
113,1,10
114,2,10
115,2,10
116,1,9
117,3,11
118,2,11
119,2,11
120,4,12
121,0,12
122,1,12
123,7,12
124,3,12
125,9,12
126,2,5
127,0,13
128,6,13
129,0,11
130,0,4
131,1,7
132,0,7
133,1,12
134,6,12
135,5,12
136,1,5
137,4,10
138,2,11
139,8,11
140,3,11
141,1,11
142,5,5
143,0,12
144,1,12
145,6,13
146,1,13
147,0,6
148,3,8
149,2,10
150,3,8
151,1,4
152,0,9
153,2,11
154,2,11
155,2,11
156,0,8
157,5,10
158,0,10
159,0,10
160,0,10
161,3,10
162,1,10
163,6,12
164,3,12
165,7,11
166,2,11
167,6,12
168,9,12
169,1,13
170,0,13
171,1,13
172,2,13
173,2,10
174,0,12
175,3,12
176,1,12
177,2,12
178,2,5
179,2,10
180,2,12
181,0,12
182,2,12
183,4,11
184,6,11
185,1,11
186,3,11
187,6,12
188,0,12
189,1,3
190,2,10
191,2,10
192,6,10
193,2,4
194,5,12
195,2,12
196,9,12
197,1,12
198,2,12
199,7,12
200,0,8
201,0,11
202,1,11
203,2,11
204,0,9
205,2,10
206,1,10
207,0,11
208,1,11
209,1,11
210,0,11
211,0,11
212,1,11
213,1,11
214,2,11
215,1,12
216,2,12
217,1,12
218,0,12
219,1,12
220,0,12
221,1,12
222,3,12
223,1,12
224,1,12
225,2,12
226,1,12
227,9,13
228,0,13
229,2,13
230,2,13
231,2,13
232,1,13
233,3,13
234,0,6
235,4,6
236,0,10
237,2,10
238,6,10
239,5,11
240,2,11
241,2,11
242,2,11
243,5,12
244,8,12
245,0,12
246,4,10
247,7,13
248,3,8
249,3,8
250,3,8
251,0,8
252,5,6
253,5,6
254,2,7
255,3,10
256,0,12
257,1,12
258,4,12
259,0,12
260,0,5
261,0,2
262,1,13
263,2,13
264,3,13
265,2,13
266,2,2
267,1,10
268,0,12
269,0,11
270,2,11
271,0,11
272,3,11
273,3,11
274,0,11
275,3,11
276,8,12
277,2,12
278,5,12
279,0,5
280,0,5
281,2,0
282,1,8
283,1,12
284,0,12
285,2,13
286,2,13
287,3,10
288,2,10
289,4,10
290,2,4
291,3,7
292,1,9
293,2,9
294,2,11
295,2,11
296,2,11
297,0,11
298,2,11
299,0,11
300,1,8
301,2,12
302,0,12
303,4,12
304,3,12
305,0,12
306,0,12
307,1,12
308,3,9
309,4,9
310,2,10
311,1,5
312,3,10
313,1,10
314,1,8
315,1,5
316,3,5
317,5,10
318,5,10
319,7,11
320,5,11
321,9,11
322,0,11
323,0,11
324,0,4
325,0,12
326,0,12
327,2,12
328,2,10
329,2,10
330,5,12
331,1,12
332,9,12
333,1,12
334,3,12
335,2,12
336,4,13
337,3,13
338,6,11
339,6,11
340,6,12
341,6,12
342,1,12
343,2,12
344,5,12
345,0,12
346,1,12
347,9,12
348,6,9
349,0,11
350,2,11
351,1,11
352,6,11
353,2,11
354,1,11
355,0,11
356,6,10
357,9,10
358,6,13
359,1,8
360,5,12
361,4,12
362,5,12
363,0,12
364,3,11
365,3,11
366,4,11
367,6,11
368,1,11
369,6,11
370,1,11
371,1,6
372,1,6
373,3,6
374,0,9
375,4,13
376,2,5
377,1,3
378,1,4
379,0,4
380,2,8
381,2,5
382,2,6
383,2,10
384,1,10
385,0,10
386,2,11
387,2,12
388,3,12
389,2,12
390,9,8
391,3,12
392,8,12
393,0,12
394,1,12
395,3,12
396,2,12
397,3,9
398,0,11
399,8,11
400,3,11
401,5,13
402,4,11
403,5,8
404,3,10
405,3,12
406,0,12
407,0,12
408,2,8
409,1,10
410,0,10
411,1,10
412,5,10
413,3,10
414,7,10
415,0,12
416,1,12
417,2,12
418,7,12
419,0,12
420,1,12
421,0,9
422,1,9
423,1,13
424,0,13
425,1,4
426,3,8
427,4,11
428,2,11
429,0,11
430,0,11
431,2,9
432,0,7
433,1,7
434,0,7
435,2,12
436,0,12
437,3,12
438,0,9
439,4,11
440,2,11
441,2,12
442,6,12
443,1,12
444,1,12
445,1,12
446,2,12
447,1,12
448,4,12
449,1,12
450,2,12
451,1,8
452,0,8
453,1,13
