,0,1
0,5,11
1,4,11
2,6,11
3,5,11
4,0,11
5,2,12
6,1,12
7,2,12
8,1,12
9,0,12
10,1,12
11,0,12
12,1,12
13,5,12
14,2,13
15,2,13
16,3,13
17,2,13
18,5,13
19,0,13
20,1,13
21,1,13
22,1,13
23,6,13
24,2,13
25,5,13
26,3,13
27,2,13
28,0,13
29,2,13
30,3,13
31,6,13
32,1,13
33,5,8
34,0,8
35,0,8
36,0,8
37,6,10
38,0,10
39,0,10
40,0,10
41,0,10
42,2,10
43,5,10
44,1,10
45,1,11
46,2,11
47,0,11
48,0,11
49,2,11
50,6,11
51,6,12
52,0,12
53,0,12
54,2,12
55,2,12
56,6,12
57,1,12
58,1,13
59,6,13
60,2,13
61,2,13
62,5,12
63,4,12
64,1,12
65,8,3
66,0,3
67,1,3
68,6,3
69,2,7
70,6,10
71,2,10
72,2,10
73,6,10
74,1,10
75,0,11
76,0,11
77,0,11
78,4,11
79,0,11
80,2,4
81,0,4
82,0,4
83,1,9
84,1,9
85,2,9
86,6,9
87,1,9
88,0,9
89,1,9
90,0,13
91,0,13
92,6,13
93,2,13
94,6,13
95,1,6
96,0,6
97,0,6
98,0,6
99,0,2
100,3,10
101,2,10
102,2,10
103,4,10
104,0,12
105,4,12
106,0,12
107,1,12
108,0,12
109,1,7
110,3,7
111,3,12
112,1,12
113,1,8
114,4,8
115,1,8
116,0,8
117,2,8
118,0,8
119,0,8
120,6,12
121,7,12
122,9,12
123,1,12
124,2,5
125,2,5
126,2,5
127,1,5
128,0,4
129,1,4
130,0,7
131,1,11
132,2,11
133,0,11
134,2,11
135,2,11
136,8,11
137,3,11
138,1,11
139,2,11
140,7,11
141,3,11
142,3,11
143,2,11
144,2,11
145,6,13
146,1,13
147,1,13
148,2,10
149,0,10
150,5,10
151,0,10
152,0,10
153,2,10
154,5,12
155,6,12
156,6,12
157,9,12
158,3,12
159,0,12
160,1,12
161,2,12
162,2,12
163,0,12
164,6,12
165,3,12
166,2,12
167,0,12
168,5,12
169,2,12
170,5,8
171,0,8
172,1,10
173,2,10
174,2,10
175,2,10
176,2,10
177,1,10
178,2,7
179,1,12
180,2,12
181,7,12
182,1,12
183,2,12
184,1,12
185,0,12
186,1,12
187,0,12
188,2,11
189,4,11
190,6,11
191,1,11
192,0,11
193,1,11
194,2,11
195,0,11
196,1,11
197,1,11
198,0,11
199,0,11
200,1,12
201,1,12
202,5,12
203,1,12
204,2,12
205,1,12
206,0,13
207,1,13
208,2,13
209,0,13
210,2,13
211,2,13
212,2,13
213,6,10
214,0,10
215,4,10
216,2,10
217,9,12
218,0,12
219,0,12
220,1,12
221,3,12
222,3,12
223,4,12
224,0,12
225,2,4
226,3,10
227,3,10
228,3,10
229,3,11
230,5,11
231,2,11
232,2,11
233,2,11
234,2,11
235,0,11
236,9,13
237,7,13
238,3,13
239,2,13
240,3,13
241,2,0
242,8,12
243,0,12
244,2,12
245,5,12
246,3,8
247,3,8
248,3,8
249,3,8
250,3,8
251,3,8
252,0,8
253,5,5
254,5,5
255,2,5
256,0,5
257,0,5
258,0,5
259,6,10
260,6,10
261,2,10
262,0,9
263,0,9
264,6,9
265,2,9
266,2,11
267,0,11
268,0,11
269,2,11
270,3,11
271,2,11
272,0,6
273,4,6
274,5,6
275,8,12
276,6,12
277,1,12
278,0,12
279,6,12
280,2,12
281,0,12
282,4,12
283,3,12
284,1,12
285,1,11
286,1,11
287,6,11
288,3,11
289,3,11
290,2,11
291,0,11
292,7,11
293,2,11
294,1,5
295,1,5
296,3,5
297,2,5
298,1,13
299,1,13
300,2,13
301,2,13
302,2,13
303,4,13
304,3,13
305,4,13
306,0,12
307,5,12
308,1,12
309,0,12
310,9,12
311,0,12
312,1,12
313,1,3
314,1,3
315,1,10
316,3,10
317,4,10
318,2,10
319,3,10
320,1,10
321,6,11
322,0,11
323,0,11
324,5,11
325,0,11
326,0,11
327,3,11
328,9,11
329,2,11
330,1,11
331,6,11
332,2,11
333,1,11
334,2,11
335,0,11
336,0,12
337,2,12
338,5,12
339,2,12
340,1,12
341,2,12
342,2,12
343,0,12
344,1,12
345,9,12
346,5,12
347,2,12
348,1,8
349,1,8
350,1,8
351,1,8
352,2,8
353,5,10
354,5,10
355,2,10
356,2,10
357,2,10
358,1,10
359,0,10
360,4,12
361,5,12
362,0,12
363,0,12
364,1,12
365,4,11
366,6,11
367,3,11
368,1,11
369,6,11
370,1,11
371,0,11
372,8,11
373,4,11
374,3,11
375,3,12
376,3,12
377,3,12
378,8,12
379,3,12
380,3,12
381,0,12
382,0,12
383,0,12
384,2,12
385,1,12
386,0,4
387,2,4
388,1,4
389,1,4
390,1,9
391,3,9
392,3,9
393,1,9
394,9,10
395,3,10
396,1,10
397,1,10
398,2,12
399,7,12
400,0,12
401,1,12
402,0,12
403,3,12
404,0,4
405,3,7
406,0,7
407,1,7
408,0,7
409,5,11
410,2,11
411,2,2
412,1,12
413,1,12
414,5,13
415,1,13
416,1,13
417,1,13
418,1,12
419,5,6
420,1,6
421,1,6
422,3,6
423,3,12
424,9,8
425,5,8
426,3,8
427,2,8
428,0,10
429,7,10
430,5,10
431,3,10
432,1,10
433,1,10
434,0,10
435,2,12
436,2,12
437,6,12
438,2,12
439,4,12
440,1,12
441,1,12
442,2,12
443,0,12
444,1,12
445,4,11
446,0,11
447,0,11
448,4,11
449,3,11
450,2,11
451,3,11
452,6,13
453,0,13
